,State,County,% Adults with Obesity,Food Environment Index,% Physically Inactive,% Limited Access to Healthy Foods,% Frequent Physical Distress,% Frequent Mental Distress,% With Access to Exercise Opportunities,Life Expectancy,Median Household Income,% Uninsured Adults,% Excessive Drinking,POPESTIMATE2022
141,Arkansas,Grant,37.0,6.7,27.0,2.2230215108553386,11.0,17.0,35.0,76.2,67088.0,1.0001099021870536,18.0,100089.0
142,Arkansas,Greene,40.0,6.7,29.0,15.412995594713658,13.0,18.0,67.0,75.1,53920.0,14.785242290748899,17.0,18160.0
143,Arkansas,Hempstead,42.0,6.0,35.0,7.841026524285222,14.0,18.0,60.0,75.6,41281.0,3.573889080261798,16.0,46448.0
144,Arkansas,Hot Spring,36.0,6.5,31.0,18.9790777772066,12.0,17.0,21.0,74.0,51662.0,9.99845782141572,18.0,19453.0
145,Arkansas,Howard,42.0,6.1,34.0,6.6951781465530225,14.0,18.0,9.0,73.5,42733.0,2.948528747402343,16.0,33203.0
146,Arkansas,Independence,37.0,7.1,29.0,17.79087361630963,13.0,18.0,49.0,75.9,48957.0,20.546308831727323,17.0,12557.0
147,Arkansas,Izard,38.0,7.1,30.0,0.11595730662801423,14.0,18.0,55.0,74.5,40788.0,1.792067466069311,17.0,37945.0
148,Arkansas,Jackson,39.0,5.4,34.0,18.28018223234624,15.0,19.0,46.0,72.5,37815.0,6.32118451025057,16.0,14048.0
149,Arkansas,Jefferson,44.0,6.4,34.0,49.404475457170356,13.0,17.0,63.0,72.4,46100.0,19.90495668912416,14.0,16624.0
150,Arkansas,Johnson,40.0,6.1,33.0,5.29838433521153,14.0,18.0,43.0,75.5,43003.0,3.6375805497618527,16.0,64246.0
151,Arkansas,Lafayette,41.0,5.9,36.0,3.338333141033037,15.0,18.0,11.0,74.2,38777.0,1.9114649436560134,15.0,26001.0
152,Arkansas,Lawrence,38.0,5.7,30.0,47.99213243730536,13.0,18.0,35.0,73.0,44661.0,16.292411080150796,17.0,6101.0
153,Arkansas,Lee,45.0,4.8,39.0,13.051527306386918,16.0,18.0,52.0,71.6,29714.0,2.12897253933971,15.0,16205.0
154,Arkansas,Lincoln,40.0,6.0,35.0,29.579148732663796,14.0,17.0,38.0,73.9,45435.0,6.492109038737446,17.0,8364.0
155,Arkansas,Little River,37.0,7.8,30.0,1.0065035614741404,13.0,17.0,51.0,73.1,46619.0,5.3886652214307835,17.0,12916.0
156,Arkansas,Logan,41.0,6.4,31.0,16.25919972929532,13.0,18.0,64.0,73.9,45558.0,11.327298874883681,17.0,11821.0
157,Arkansas,Lonoke,37.0,7.5,28.0,17.037594692514,11.0,17.0,44.0,75.2,64633.0,20.143038629840493,18.0,21253.0
158,Arkansas,Madison,35.0,6.6,32.0,2.295779328680625,14.0,18.0,49.0,76.3,49691.0,1.794616151545364,17.0,75225.0
159,Arkansas,Marion,37.0,6.8,30.0,3.0538716687635823,13.0,18.0,31.0,74.7,42892.0,5.736017385336841,18.0,17486.0
160,Arkansas,Miller,40.0,6.3,31.0,30.85081720180828,13.0,18.0,72.0,73.6,45450.0,16.187550712878174,16.0,17254.0
161,Arkansas,Mississippi,43.0,6.2,35.0,9.825625117503291,14.0,18.0,65.0,69.7,41007.0,6.643636021808611,16.0,42552.0
162,Arkansas,Monroe,42.0,5.6,37.0,3.1391402714932126,15.0,18.0,61.0,69.7,37113.0,0.9641094199917729,15.0,38896.0
163,Arkansas,Montgomery,37.0,6.1,30.0,15.234613040828762,14.0,18.0,97.0,75.1,41359.0,11.502132845825717,17.0,6564.0
164,Arkansas,Nevada,42.0,4.6,32.0,28.775128564749885,13.0,18.0,48.0,74.9,40283.0,5.1542776998597475,16.0,8556.0
165,Arkansas,Newton,34.0,6.8,28.0,11.563378560078231,12.0,17.0,60.0,75.2,41823.0,4.41266348857108,18.0,8181.0
166,Arkansas,Ouachita,40.0,5.5,36.0,66.98219836111896,14.0,18.0,36.0,72.7,47169.0,18.3526419892625,15.0,7078.0
167,Arkansas,Perry,37.0,7.0,29.0,2.512585604789333,13.0,17.0,48.0,76.2,51204.0,2.9797269717447503,18.0,22049.0
168,Arkansas,Phillips,48.0,4.4,38.0,40.94206499055947,16.0,19.0,63.0,69.5,32419.0,9.261651594951804,13.0,10063.0
169,Arkansas,Pike,36.0,6.4,30.0,6.913225300575013,13.0,17.0,35.0,75.2,43710.0,5.5345007841087295,17.0,15304.0
170,Arkansas,Poinsett,41.0,6.1,34.0,24.93368700265252,15.0,19.0,43.0,70.6,42639.0,13.96011396011396,16.0,10179.0
171,Arkansas,Polk,36.0,5.3,31.0,15.56345854634363,14.0,18.0,59.0,74.5,43166.0,7.557234941098022,17.0,22495.0
172,Arkansas,Pope,42.0,6.9,30.0,29.927082794642395,13.0,17.0,70.0,76.6,47049.0,24.797021254589644,16.0,19337.0
173,Arkansas,Prairie,37.0,7.8,30.0,0.29345196285023023,12.0,17.0,32.0,74.3,59367.0,0.7835791773979552,17.0,64065.0
175,Arkansas,Randolph,36.0,6.3,31.0,0.42215235064951334,14.0,19.0,39.0,74.0,43484.0,0.32770045973267864,17.0,399145.0
176,Arkansas,St. Francis,47.0,4.9,38.0,28.948346339650687,15.0,18.0,32.0,74.3,36781.0,7.331316026968201,15.0,18837.0
177,Arkansas,Saline,39.0,7.7,27.0,36.670972339762145,11.0,16.0,57.0,77.3,68107.0,29.28154647899871,18.0,22451.0
178,Arkansas,Scott,37.0,5.4,33.0,1.8357844484402115,14.0,18.0,46.0,73.2,39974.0,0.5998885023987688,17.0,127357.0
179,Arkansas,Searcy,39.0,5.2,34.0,12.23865374808771,15.0,19.0,20.0,75.0,35422.0,5.017848036715962,17.0,9805.0
181,Arkansas,Sevier,41.0,6.4,34.0,1.7705080622041083,14.0,17.0,37.0,75.7,46651.0,1.5736988509131484,16.0,129059.0
182,Arkansas,Sharp,40.0,5.3,31.0,19.807471630753536,14.0,19.0,49.0,75.5,39183.0,7.446130307280377,17.0,15686.0
183,Arkansas,Stone,37.0,5.8,33.0,7.546322290847838,15.0,19.0,50.0,76.6,37782.0,4.98034811903425,16.0,17810.0
184,Arkansas,Union,43.0,6.4,31.0,40.40556660039761,13.0,17.0,60.0,71.7,47315.0,19.81709741550696,16.0,12575.0
185,Arkansas,Van Buren,38.0,6.5,31.0,3.0832803560076285,14.0,18.0,42.0,77.0,39629.0,2.69919474464929,17.0,37752.0
187,Arkansas,White,38.0,6.8,30.0,2.7451240753903474,13.0,18.0,57.0,75.2,51660.0,2.4658861021503276,17.0,256054.0
188,Arkansas,Woodruff,40.0,7.1,35.0,0.3009452768310719,14.0,18.0,46.0,72.5,37331.0,0.4719953700726641,15.0,77755.0
189,Arkansas,Yell,38.0,7.2,34.0,28.533641924285007,14.0,18.0,46.0,75.2,48526.0,33.54273433625393,16.0,6049.0
191,California,Alameda,24.0,8.8,18.0,0.04323926342391322,8.0,13.0,99.0,82.8,108971.0,0.1615553754403546,18.0,39029342.0
194,California,Butte,31.0,7.3,21.0,34.27025982806916,11.0,16.0,85.0,77.6,62982.0,26.80623973727422,21.0,41412.0
195,California,Calaveras,30.0,7.9,19.0,1.3169129245597024,10.0,16.0,76.0,79.5,68298.0,1.0067389280425272,23.0,207303.0
196,California,Colusa,34.0,6.9,26.0,5.684771170242467,12.0,16.0,77.0,79.6,60725.0,4.164250585228615,20.0,46563.0
198,California,Del Norte,33.0,6.4,24.0,0.3572274379713838,12.0,17.0,79.0,76.3,48108.0,0.10553464838206135,21.0,1156966.0
199,California,El Dorado,28.0,8.4,17.0,28.469093863082488,9.0,15.0,88.0,81.9,87689.0,25.65172439258548,23.0,27082.0
200,California,Fresno,35.0,7.3,28.0,25.83650841439739,12.0,15.0,84.0,78.0,63140.0,34.82968761355024,19.0,192646.0
201,California,Glenn,34.0,7.4,26.0,0.2422206680522858,12.0,16.0,79.0,77.3,56741.0,0.23591642943685417,20.0,1015190.0
202,California,Humboldt,31.0,7.3,21.0,21.567451215639224,11.0,17.0,88.0,77.2,53924.0,26.324146935318822,22.0,28339.0
203,California,Imperial,36.0,6.2,32.0,9.887415746981706,14.0,16.0,80.0,79.0,50970.0,8.393452336863936,19.0,135010.0
204,California,Inyo,30.0,7.8,19.0,0.806320748910264,10.0,16.0,86.0,78.7,62381.0,0.6367751646494658,22.0,178713.0
206,California,Kings,35.0,7.6,28.0,1.139385312648727,12.0,16.0,68.0,79.2,60810.0,1.0047941945709458,20.0,916108.0
207,California,Lake,32.0,7.6,23.0,0.7987920068505239,12.0,17.0,68.0,74.8,55801.0,2.1205247710499995,22.0,152981.0
208,California,Lassen,32.0,7.6,23.0,4.760158965259345,12.0,16.0,45.0,78.3,56923.0,1.038260180962297,22.0,68191.0
210,California,Madera,36.0,7.7,27.0,0.08409509257043775,13.0,17.0,74.0,79.1,60241.0,0.11461621057123147,19.0,9721138.0
211,California,Marin,23.0,9.2,14.0,1.8364367012779552,7.0,13.0,98.0,85.2,118472.0,4.354283146964856,22.0,160256.0
212,California,Mariposa,31.0,7.5,19.0,0.18631502472482403,11.0,16.0,45.0,80.6,60377.0,0.33005491801357717,22.0,256018.0
213,California,Mendocino,31.0,7.4,21.0,30.56404230317274,11.0,16.0,66.0,78.5,57516.0,37.17978848413631,21.0,17020.0
214,California,Merced,38.0,7.2,29.0,21.970751701324303,13.0,16.0,81.0,78.2,54703.0,24.26294510096566,19.0,89783.0
215,California,Modoc,32.0,6.3,22.0,0.5737654044287517,12.0,17.0,55.0,76.9,49273.0,0.1568889777734868,22.0,290014.0
216,California,Mono,30.0,6.9,19.0,28.762777581952765,10.0,15.0,70.0,103.3,70945.0,13.3474327341088,23.0,8511.0
218,California,Napa,27.0,8.8,19.0,0.8291402723294937,9.0,14.0,95.0,82.1,94127.0,1.8306234377093642,22.0,432858.0
219,California,Nevada,28.0,7.8,16.0,6.3343261355174985,9.0,15.0,83.0,80.8,77220.0,2.843633655994043,23.0,134300.0
221,California,Placer,28.0,8.7,15.0,0.5646449080726482,8.0,14.0,93.0,82.3,103588.0,0.3957242737967697,23.0,3151184.0
222,California,Plumas,30.0,8.0,18.0,0.05122411267389868,10.0,16.0,93.0,77.4,58154.0,0.16827360378388212,23.0,417772.0
224,California,Sacramento,31.0,8.0,21.0,2.424186568425103,10.0,15.0,99.0,79.2,79611.0,3.0723933284341904,19.0,2473902.0
225,California,San Benito,32.0,8.8,23.0,0.09411874616912716,10.0,15.0,85.0,81.9,95187.0,0.24183025927158025,21.0,1584169.0
227,California,San Diego,28.0,8.5,20.0,3.8987425558063795,9.0,14.0,98.0,81.8,90756.0,9.17308821437819,21.0,2193656.0
228,California,San Francisco,19.0,8.5,17.0,0.07435425345399316,7.0,12.0,100.0,83.7,119776.0,1.0038434678140093,19.0,3276208.0
229,California,San Joaquin,30.0,7.9,24.0,3.8445791075866147,11.0,15.0,92.0,77.7,79598.0,5.590788150468126,21.0,808437.0
230,California,San Luis Obispo,28.0,8.5,18.0,1.378164439272896,9.0,15.0,87.0,81.8,79688.0,1.609497383479424,23.0,793229.0
231,California,San Mateo,21.0,9.3,17.0,2.342090612844089,7.0,12.0,99.0,84.9,131151.0,8.80916837167081,19.0,282013.0
232,California,Santa Barbara,30.0,8.6,21.0,1.6751670710015758,10.0,15.0,96.0,81.7,83185.0,5.089408528198074,21.0,729181.0
233,California,Santa Clara,21.0,9.2,19.0,3.8786761806699306,7.0,12.0,99.0,84.7,141161.0,16.952619993375947,19.0,443837.0
234,California,Santa Cruz,28.0,8.2,19.0,0.7599368233700082,9.0,14.0,97.0,82.7,90370.0,0.7950527674517424,22.0,1870945.0
235,California,Shasta,31.0,7.3,20.0,4.636305178348526,11.0,16.0,79.0,75.8,60187.0,3.1826606649771154,22.0,264370.0
236,California,Sierra,30.0,6.0,19.0,0.44437075111921737,10.0,16.0,7.0,81.0,60659.0,0.07074559221798486,24.0,180930.0
238,California,Solano,30.0,8.5,21.0,35.79248740265689,9.0,14.0,97.0,80.0,87348.0,45.08016491067339,19.0,43660.0
239,California,Sonoma,25.0,8.7,19.0,2.7839740432805122,9.0,14.0,94.0,82.0,92999.0,5.378977463916193,23.0,448747.0
240,California,Stanislaus,33.0,8.1,26.0,3.591422355744328,11.0,16.0,94.0,77.3,73151.0,6.294830622604372,21.0,482650.0
241,California,Sutter,30.0,7.4,24.0,1.3983946306289965,11.0,15.0,84.0,78.4,63246.0,1.1489728356990612,19.0,551275.0
242,California,Tehama,34.0,6.9,24.0,6.421124229718892,12.0,17.0,60.0,76.2,53654.0,3.555221668375583,21.0,98503.0
243,California,Trinity,33.0,6.8,22.0,1.6200475132194039,12.0,17.0,90.0,74.6,45508.0,0.8583033182619357,21.0,65245.0
245,California,Tuolumne,29.0,7.5,18.0,0.7142797312917762,10.0,16.0,75.0,78.3,61396.0,0.4328396964468195,23.0,477544.0
246,California,Ventura,29.0,8.8,21.0,34.8737415415085,9.0,14.0,98.0,82.3,95819.0,93.4000843556876,19.0,54531.0
247,California,Yolo,31.0,8.4,20.0,0.6957681013205542,10.0,14.0,96.0,81.4,76247.0,1.1462818503371948,19.0,832605.0
248,California,Yuba,34.0,7.0,24.0,3.5351056884946988,12.0,16.0,82.0,76.3,60764.0,2.0912590324831735,20.0,222115.0
251,Colorado,Alamosa,31.0,7.0,25.0,0.36809932237122683,12.0,16.0,81.0,75.1,51009.0,0.30327441595981613,18.0,527575.0
253,Colorado,Archuleta,23.0,7.6,18.0,0.19731384795549917,9.0,14.0,91.0,82.6,68025.0,0.20463306333561043,22.0,655808.0
254,Colorado,Baca,28.0,7.2,22.0,2.785117474826823,11.0,16.0,53.0,76.4,44257.0,1.7781903877740484,20.0,14003.0
255,Colorado,Bent,33.0,7.4,27.0,9.702797202797203,12.0,15.0,82.0,74.0,37185.0,6.293706293706294,19.0,3432.0
257,Colorado,Broomfield,22.0,8.7,14.0,0.8602367254204992,7.0,12.0,100.0,81.8,106413.0,0.9628421708380667,21.0,327468.0
258,Colorado,Chaffee,23.0,8.2,17.0,0.6844366206434492,9.0,14.0,100.0,81.9,65987.0,1.9521551214513735,22.0,76121.0
259,Colorado,Cheyenne,25.0,8.0,19.0,0.8109578203036146,9.0,15.0,52.0,79.0,58544.0,0.6527221480492509,21.0,20223.0
260,Colorado,Clear Creek,22.0,8.5,15.0,14.722863741339493,8.0,13.0,73.0,83.5,78312.0,30.94688221709007,23.0,1732.0
261,Colorado,Conejos,30.0,8.0,25.0,2.875467664350615,12.0,15.0,6.0,75.4,45931.0,6.531266702298236,18.0,9355.0
262,Colorado,Costilla,30.0,1.6,28.0,26.95606280511941,13.0,15.0,43.0,77.2,35416.0,4.723578308483969,17.0,7579.0
263,Colorado,Crowley,30.0,7.4,26.0,0.9159034138218152,12.0,14.0,2.0,77.2,38049.0,4.357479877879545,19.0,3603.0
264,Colorado,Custer,23.0,8.4,16.0,4.773779836123976,9.0,14.0,94.0,79.0,63505.0,5.610972568578553,22.0,5614.0
265,Colorado,Delta,26.0,7.6,23.0,20.374882849109653,11.0,16.0,60.0,77.1,52403.0,46.8041237113402,21.0,5335.0
267,Colorado,Dolores,24.0,5.0,17.0,0.1079562342622243,8.0,14.0,19.0,75.7,55157.0,0.01850678301638131,22.0,713252.0
269,Colorado,Eagle,21.0,8.5,16.0,0.6540102343691819,8.0,13.0,92.0,91.4,94928.0,1.7407470451184612,22.0,375988.0
270,Colorado,Elbert,25.0,8.9,15.0,2.9284616080311117,8.0,14.0,48.0,82.4,114853.0,2.747580718097133,21.0,55285.0
272,Colorado,Fremont,29.0,7.0,21.0,0.8467836130964518,10.0,15.0,80.0,76.9,51732.0,0.3275868354922647,20.0,740567.0
273,Colorado,Garfield,23.0,8.8,18.0,4.526309425444873,9.0,14.0,83.0,80.6,78940.0,15.624433203683925,21.0,49621.0
275,Colorado,Grand,22.0,8.8,16.0,0.6620268205737566,8.0,14.0,72.0,86.6,78779.0,26.124596842641317,22.0,5891.0
276,Colorado,Gunnison,23.0,8.5,15.0,2.9868729786289556,8.0,14.0,91.0,83.9,63872.0,9.404527871139576,22.0,15769.0
282,Colorado,Kit Carson,27.0,8.2,22.0,54.21348314606742,11.0,16.0,50.0,78.1,56272.0,49.29775280898877,20.0,1424.0
283,Colorado,Lake,26.0,6.1,19.0,24.005171670736964,9.0,14.0,86.0,86.5,64416.0,17.138342192213763,21.0,6961.0
284,Colorado,La Plata,23.0,8.4,16.0,29.275283199126516,8.0,14.0,74.0,82.0,74774.0,62.94527091579091,22.0,7327.0
285,Colorado,Larimer,24.0,8.4,14.0,24.970410019962195,8.0,14.0,92.0,81.7,78681.0,36.124507569735194,22.0,56607.0
286,Colorado,Las Animas,29.0,6.7,23.0,0.533837907399026,11.0,15.0,72.0,76.0,42708.0,0.3124505831865597,18.0,366778.0
287,Colorado,Lincoln,31.0,7.8,23.0,2.9315278844140433,11.0,15.0,56.0,79.2,51975.0,2.0450896907936067,20.0,14327.0
288,Colorado,Logan,28.0,7.9,22.0,32.613430127041745,10.0,15.0,78.0,77.7,53234.0,27.6950998185118,21.0,5510.0
289,Colorado,Mesa,28.0,7.5,19.0,62.31570859146136,10.0,15.0,63.0,78.3,63531.0,60.68289871776401,21.0,20823.0
292,Colorado,Montezuma,26.0,7.6,20.0,14.168627153373304,10.0,15.0,67.0,77.0,53337.0,19.39743492448964,21.0,13177.0
293,Colorado,Montrose,27.0,7.8,21.0,11.938945141302705,10.0,15.0,68.0,80.6,56686.0,14.689436300438267,19.0,26468.0
294,Colorado,Morgan,34.0,8.5,25.0,3.4123850174613684,11.0,15.0,76.0,77.0,61849.0,7.26986373285248,19.0,43811.0
295,Colorado,Otero,32.0,7.4,26.0,2.975477957522487,12.0,16.0,68.0,72.1,45658.0,5.037791990150142,18.0,29239.0
296,Colorado,Ouray,23.0,8.7,14.0,0.25678850461672953,7.0,13.0,48.0,85.7,80686.0,1.764738021089439,22.0,18303.0
297,Colorado,Park,24.0,8.1,17.0,34.529411764705884,8.0,14.0,52.0,85.6,84361.0,22.84313725490196,23.0,5100.0
298,Colorado,Phillips,28.0,9.3,21.0,0.4069346117397848,10.0,15.0,78.0,77.5,56577.0,2.2855231618261884,20.0,17939.0
299,Colorado,Pitkin,21.0,8.6,13.0,7.597212856821757,7.0,12.0,95.0,92.5,96316.0,25.758597437626435,23.0,4449.0
300,Colorado,Prowers,32.0,7.1,24.0,9.386110452713915,11.0,16.0,67.0,76.2,48337.0,7.25290353164257,18.0,16876.0
302,Colorado,Rio Blanco,26.0,8.5,19.0,0.0813948001698674,10.0,15.0,88.0,79.5,65334.0,0.2506723918274902,20.0,169544.0
303,Colorado,Rio Grande,28.0,7.7,24.0,9.255594458821738,10.0,15.0,80.0,76.0,52353.0,16.684426853402346,19.0,6569.0
304,Colorado,Routt,20.0,8.6,14.0,5.112582781456954,8.0,13.0,75.0,84.1,93776.0,17.68653421633554,24.0,11325.0
305,Colorado,Saguache,27.0,6.8,24.0,3.84292398128524,11.0,15.0,23.0,78.8,43366.0,2.7072419722477705,18.0,25007.0
307,Colorado,San Miguel,23.0,8.1,15.0,18.306351183063512,8.0,13.0,79.0,93.6,79742.0,96.2640099626401,22.0,803.0
310,Colorado,Teller,24.0,8.4,17.0,2.4636021593325697,8.0,14.0,83.0,81.5,76715.0,4.5575004089645015,21.0,30565.0
311,Colorado,Washington,28.0,7.5,20.0,2.7034638130104196,10.0,15.0,42.0,76.7,57522.0,1.1546043368065333,21.0,24857.0
313,Colorado,Yuma,28.0,8.6,22.0,0.1662021383532852,10.0,15.0,70.0,79.7,56161.0,0.3072740564744586,20.0,350176.0
315,Connecticut,Fairfield,24.0,8.4,17.0,0.7631394253772195,8.0,13.0,98.0,82.1,100703.0,1.2176090430629267,20.0,3626205.0
316,Connecticut,Hartford,32.0,8.1,21.0,3.3394569446949247,9.0,15.0,95.0,79.4,79958.0,3.065371843818362,18.0,981447.0
317,Connecticut,Litchfield,29.0,8.4,18.0,1.956698422786187,8.0,14.0,81.0,79.2,84689.0,1.7800944739463345,22.0,327286.0
318,Connecticut,Middlesex,28.0,8.2,16.0,5.418917235678455,7.0,14.0,97.0,80.8,94735.0,2.4102320209260455,21.0,176622.0
319,Connecticut,New Haven,33.0,7.9,22.0,9.259981104776,9.0,14.0,96.0,79.2,75094.0,7.282589306360291,18.0,454083.0
320,Connecticut,New London,31.0,7.6,17.0,21.878248575824358,8.0,14.0,91.0,79.5,78552.0,10.172980165495447,21.0,96196.0
321,Connecticut,Tolland,28.0,8.2,18.0,8.828620379038098,8.0,14.0,73.0,81.3,86430.0,3.2242965893636186,17.0,113234.0
322,Connecticut,Windham,34.0,7.9,23.0,0.5304896344314114,10.0,15.0,73.0,78.0,71581.0,0.736335661603087,22.0,573244.0
324,Delaware,Kent,39.0,7.6,28.0,1.6909041350671006,10.0,15.0,64.0,77.1,64670.0,1.7143132004681811,16.0,623690.0
325,Delaware,New Castle,34.0,8.1,23.0,3.184419420343364,9.0,14.0,94.0,77.9,74088.0,2.7720061744154534,19.0,1018396.0
326,Delaware,Sussex,37.0,7.9,25.0,7.24754742011062,9.0,14.0,65.0,78.4,70500.0,6.64630428038043,16.0,186946.0
328,District of Columbia,District of Columbia,24.0,8.7,17.0,3.7756489396615045,8.0,14.0,100.0,78.0,91072.0,7.716560658863242,22.0,255956.0
330,Florida,Alachua,32.0,7.6,25.0,2.654944976429102,11.0,16.0,87.0,78.6,56006.0,3.3170438357673304,18.0,671803.0
331,Florida,Baker,38.0,7.0,29.0,0.02081383160477384,12.0,18.0,49.0,75.5,60994.0,0.010982330585413064,19.0,22244823.0
332,Florida,Bay,31.0,7.1,27.0,6.144773439425412,12.0,17.0,71.0,76.1,60106.0,7.080238003027849,18.0,284030.0
333,Florida,Bradford,38.0,7.7,33.0,0.38485055569542853,14.0,18.0,47.0,75.5,54911.0,8.225731036219113,17.0,27803.0
334,Florida,Brevard,33.0,7.3,24.0,35.38734106106928,10.0,16.0,86.0,77.4,65280.0,30.601618287294606,19.0,185134.0
336,Florida,Calhoun,37.0,5.9,31.0,0.4748744634869897,14.0,18.0,36.0,75.4,43210.0,0.21595292796970952,18.0,630693.0
337,Florida,Charlotte,30.0,6.8,26.0,1.1342426860247372,11.0,16.0,87.0,80.8,59547.0,0.895314186867561,19.0,1947026.0
339,Florida,Clay,35.0,8.0,25.0,8.084930006266623,11.0,17.0,78.0,77.5,76711.0,10.333512614661924,18.0,202661.0
340,Florida,Collier,27.0,8.1,25.0,13.88429141876219,10.0,14.0,92.0,86.1,75799.0,24.57346073623784,19.0,162529.0
341,Florida,Columbia,34.0,7.7,30.0,1.3261897091209194,13.0,18.0,67.0,75.0,52035.0,2.892020354033073,18.0,226589.0
342,Florida,DeSoto,42.0,7.0,38.0,0.6170947300713077,16.0,17.0,64.0,80.0,43256.0,1.511580576591607,16.0,397994.0
343,Florida,Dixie,39.0,7.5,32.0,0.6869889302998275,14.0,18.0,27.0,75.2,39029.0,1.9844801691049674,19.0,71908.0
346,Florida,Flagler,33.0,6.7,23.0,1.6856264805181518,11.0,16.0,89.0,79.1,65783.0,1.0123596213021477,19.0,1016536.0
347,Florida,Franklin,38.0,7.7,29.0,0.024009012613965857,14.0,17.0,59.0,76.7,44684.0,0.3632132677497399,18.0,324878.0
348,Florida,Gadsden,43.0,7.9,35.0,0.9865435460321219,14.0,17.0,54.0,75.5,45678.0,3.913815555818634,16.0,126705.0
349,Florida,Gilchrist,36.0,8.3,29.0,0.09601536245799328,13.0,18.0,33.0,77.1,52168.0,15.098415746519441,19.0,12498.0
350,Florida,Glades,40.0,5.9,33.0,7.100891643434785,14.0,18.0,11.0,84.1,46389.0,4.483561044167454,18.0,43403.0
351,Florida,Gulf,33.0,8.1,25.0,1.5796124684077504,12.0,17.0,59.0,75.0,51684.0,6.660699241786015,20.0,18992.0
352,Florida,Hamilton,39.0,6.5,35.0,11.305604625020074,15.0,18.0,25.0,75.4,39522.0,9.747872169584069,16.0,12454.0
353,Florida,Hardee,41.0,6.6,38.0,23.579730965129947,15.0,18.0,31.0,79.1,45964.0,22.410865874363328,16.0,15314.0
354,Florida,Hendry,37.0,7.0,38.0,21.472346220776274,16.0,17.0,57.0,77.7,48841.0,63.03245819777559,17.0,13217.0
355,Florida,Hernando,36.0,6.8,27.0,83.13121466172744,12.0,17.0,81.0,76.7,56443.0,78.9003704425814,18.0,25645.0
356,Florida,Highlands,39.0,6.1,30.0,42.31597281017925,13.0,17.0,77.0,77.8,47820.0,26.45201867485909,18.0,41339.0
357,Florida,Hillsborough,30.0,7.7,26.0,48.83226355270281,11.0,15.0,91.0,79.1,65818.0,69.20385121026989,18.0,206896.0
358,Florida,Holmes,37.0,5.6,32.0,3.5183396769490045,15.0,19.0,19.0,72.5,44139.0,1.8481698195383363,18.0,105618.0
359,Florida,Indian River,32.0,7.2,24.0,1.2203124163666053,10.0,16.0,82.0,80.7,61351.0,1.0731506818537753,18.0,1513301.0
360,Florida,Jackson,35.0,7.5,31.0,13.755025189557784,13.0,18.0,27.0,73.0,42721.0,18.935423133682765,18.0,19651.0
361,Florida,Jefferson,35.0,7.7,28.0,0.5120942683684688,12.0,17.0,48.0,76.7,56130.0,0.7546966872221426,18.0,167352.0
362,Florida,Lafayette,37.0,7.9,32.0,0.8379830329177989,15.0,18.0,47.0,76.5,45732.0,1.8211611457966026,18.0,48211.0
365,Florida,Leon,35.0,7.4,24.0,6.312981696449252,11.0,16.0,84.0,78.7,57246.0,5.68514576765438,19.0,410139.0
366,Florida,Levy,37.0,7.4,31.0,0.2088873163572873,13.0,18.0,55.0,75.4,45494.0,0.6078158873516176,19.0,822453.0
367,Florida,Liberty,40.0,6.7,31.0,0.2831498912126012,14.0,17.0,23.0,75.7,48271.0,0.23405264166742332,19.0,297369.0
368,Florida,Madison,40.0,6.3,35.0,4.920459566946532,15.0,18.0,46.0,74.0,43444.0,3.9969067609368096,18.0,45260.0
371,Florida,Martin,29.0,7.7,22.0,3.4917564812117683,10.0,15.0,97.0,81.8,67059.0,3.17832799300903,21.0,429125.0
372,Florida,Miami-Dade,30.0,8.4,33.0,11.4534011074253,12.0,15.0,98.0,81.6,58905.0,89.17901693931864,15.0,396415.0
373,Florida,Monroe,30.0,7.6,23.0,4.101082675950273,10.0,15.0,81.0,81.5,68975.0,5.289310272459045,25.0,162006.0
374,Florida,Nassau,31.0,7.4,22.0,0.332518399588307,10.0,16.0,81.0,77.6,78069.0,0.278214416211609,20.0,2673837.0
375,Florida,Okaloosa,32.0,7.4,23.0,24.57409311205757,10.0,16.0,81.0,77.4,69053.0,26.438047681989524,19.0,81708.0
376,Florida,Okeechobee,34.0,5.5,33.0,11.149245651130247,13.0,17.0,69.0,75.9,47642.0,5.841734849181299,17.0,97899.0
377,Florida,Orange,30.0,7.5,26.0,38.00777893774078,11.0,15.0,93.0,80.2,64579.0,73.39039735405252,16.0,216482.0
379,Florida,Palm Beach,28.0,8.2,24.0,3.753150972723005,10.0,15.0,96.0,82.2,70024.0,12.178070744242204,18.0,1452726.0
380,Florida,Pasco,32.0,7.1,26.0,13.275982439740147,11.0,17.0,84.0,77.4,59555.0,11.910684069152397,20.0,422545.0
381,Florida,Pinellas,28.0,7.8,23.0,3.0909259738540658,10.0,16.0,99.0,78.8,61851.0,6.023272002144254,20.0,1518477.0
382,Florida,Polk,36.0,6.8,28.0,13.293330748988986,12.0,16.0,72.0,78.1,56344.0,13.366918859252882,17.0,608794.0
383,Florida,Putnam,37.0,6.9,33.0,0.5182279183853415,15.0,19.0,53.0,73.1,38759.0,0.8965010257460705,18.0,961739.0
384,Florida,St. Johns,25.0,8.5,18.0,1.321684929210418,9.0,15.0,86.0,81.8,94662.0,2.374765685721688,23.0,787404.0
385,Florida,St. Lucie,35.0,6.9,29.0,56.568224699254664,11.0,16.0,82.0,80.0,62378.0,53.84378638048467,18.0,74731.0
